"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"7732",7732,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171630297088,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KukadeRadhika",71,TRUE,FALSE,NA,NA
"7733",7733,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171588571136,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kalyani20",71,TRUE,FALSE,NA,NA
"7734",7734,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171567497216,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KaurVishal213",71,TRUE,FALSE,NA,NA
"7735",7735,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171559047168,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kaur_nanda102",71,TRUE,FALSE,NA,NA
"7736",7736,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171462524928,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Karishma_Kaur11",71,TRUE,FALSE,NA,NA
"7737",7737,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171433238528,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KapoorNilima",71,TRUE,FALSE,NA,NA
"7738",7738,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171395411968,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kajal_warma",71,TRUE,FALSE,NA,NA
"7739",7739,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171370258432,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kalePratiksha13",71,TRUE,FALSE,NA,NA
"7740",7740,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171282165760,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kadam_Shruti001",71,TRUE,FALSE,NA,NA
"7741",7741,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171257102336,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kadam_shreyaaaa",71,TRUE,FALSE,NA,NA
"7742",7742,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171210973184,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jagan_ragila",71,TRUE,FALSE,NA,NA
"7743",7743,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171198390272,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JayaVishal233",71,TRUE,FALSE,NA,NA
"7744",7744,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171173175296,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HiraniReeta",71,TRUE,FALSE,NA,NA
"7745",7745,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171169021952,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GaniParam67",71,TRUE,FALSE,NA,NA
"7746",7746,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171072507904,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FutaneRadha",71,TRUE,FALSE,NA,NA
"7747",7747,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171022176256,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","fanny_seen",71,TRUE,FALSE,NA,NA
"7748",7748,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914171009548288,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dip_param99",71,TRUE,FALSE,NA,NA
"7749",7749,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170959282176,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DhavanShamita",71,TRUE,FALSE,NA,NA
"7750",7750,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170942537728,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dev_deepa",71,TRUE,FALSE,NA,NA
"7751",7751,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170938343424,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DevParam28",71,TRUE,FALSE,NA,NA
"7752",7752,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170875322368,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DeshmukhRunali",71,TRUE,FALSE,NA,NA
"7753",7753,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170833453056,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DeepaParam80",71,TRUE,FALSE,NA,NA
"7754",7754,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170825048064,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BilParam93",71,TRUE,FALSE,NA,NA
"7755",7755,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170766344192,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ashwini38Rao",71,TRUE,FALSE,NA,NA
"7756",7756,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170745352192,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ashu_Rao08",71,TRUE,FALSE,NA,NA
"7757",7757,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170699235328,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","arati_shig",71,TRUE,FALSE,NA,NA
"7758",7758,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170653081600,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AnkushChaudh16",71,TRUE,FALSE,NA,NA
"7759",7759,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170623672320,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AnjankarPranali",71,TRUE,FALSE,NA,NA
"7760",7760,"RT @RutujaShastri: Shop for best product!!! Yes, shop at https://t.co/zPHPVtlExb.
#MumbaiRains
Murali Vijay
Sri Aurobindo
Audio From Tomorr<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:58",FALSE,NA,937914170594308096,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Akansha_Sharma0",71,TRUE,FALSE,NA,NA
"7761",7761,"Right Now Heavy Rains In Lowwr Parel #CycloneOckhi mumbai https://t.co/jP4687SDb3",FALSE,1,NA,"2017-12-05 05:18:58",FALSE,NA,937914168425955328,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VaktaniaParesh",0,FALSE,FALSE,NA,NA
"7762",7762,"RT @one_by_two: I am convinced these are not unseasonal rains over Mumbai. 

These are tears for Shri #ShashiKapoor 

Started more or less<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:55",FALSE,NA,937914156228935680,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajayman29692725",226,TRUE,FALSE,NA,NA
"7764",7764,"RT @mid_day: #MumbaiRains: Showers Hit Mumbai Last Evening, As Predicted By The IMD On Sunday, As The Storm, Which Has Claimed 19 Lives In<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:48",FALSE,NA,937914129385263104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohnish_Shukla",10,TRUE,FALSE,NA,NA
"7765",7765,"#MumbaiRains crazy December rain! Feels like the middle of the Monsoon season! Feel sorry for open air weddings tod<U+00E2><U+20AC><U+00A6> https://t.co/e7KePtSaXD",FALSE,0,NA,"2017-12-05 05:18:47",TRUE,NA,937914126390607872,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amdivalicious",0,FALSE,FALSE,NA,NA
"7766",7766,"RT @IndianWeather_: Pouring now in Dadar-Lower Parel. Right now heaviest rains is in South and Central Mumbai. #MumbaiRains",FALSE,0,NA,"2017-12-05 05:18:47",FALSE,NA,937914124641505280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PravinSeta",25,TRUE,FALSE,NA,NA
"7767",7767,"#MumbaiRains oh come on its not #sunday yet! #sundaymood",FALSE,0,NA,"2017-12-05 05:18:45",FALSE,NA,937914115195932672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beckdelivery",0,FALSE,FALSE,NA,NA
"7768",7768,"RT @m_hiral: It seems like sky is weeping over #ShashiKapoor 's demise too. 
#MumbaiRains

R.I.P to the charmer of Indian cinema!",FALSE,0,NA,"2017-12-05 05:18:43",FALSE,NA,937914107650482176,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajivv1390",99,TRUE,FALSE,NA,NA
"7769",7769,"RT @hiteshsalian: Marriage season spoiled by the #MumbaiRains and #CycloneOckhi",FALSE,0,NA,"2017-12-05 05:18:30",FALSE,NA,937914053783035904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohnish_Shukla",2,TRUE,FALSE,NA,NA
"7770",7770,"Stay safe #MumbaiRains",FALSE,0,NA,"2017-12-05 05:18:28",FALSE,NA,937914046153494528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SirVKohli",0,FALSE,FALSE,NA,NA
"7771",7771,"It couldn<U+00E2><U+20AC><U+2122>t have been a better December day #MumbaiRains",FALSE,6,NA,"2017-12-05 05:18:23",FALSE,NA,937914023378653184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peachypiscean",0,FALSE,FALSE,NA,NA
"7772",7772,"RT @nickybadani: #mumbairains #TuesdayThoughts to go to work or not?",FALSE,0,NA,"2017-12-05 05:18:21",FALSE,NA,937914016487194624,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohnish_Shukla",1,TRUE,FALSE,NA,NA
"7773",7773,"RT @IndianWeather_: Among all major models BBC showing heaviest of rains for Mumbai tomorrow as they going landfall lot closer to Mumbai. O<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:21",FALSE,NA,937914014213988352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noors1120",58,TRUE,FALSE,NA,NA
"7774",7774,"Raining like July #MumbaiRains",FALSE,0,NA,"2017-12-05 05:18:20",FALSE,NA,937914011240165376,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sagar_Paleja",0,FALSE,FALSE,NA,NA
"7775",7775,"RT @triptiahuja42: Hello Guys Are You Wanna With Me... https://t.co/dTxlZ7Asna

#MumbaiRains #TuesdayThoughts #WorldSoilDay #Jayalalithaa #<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:09",FALSE,NA,937913965274738688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohnish_Shukla",1,TRUE,FALSE,NA,NA
"7776",7776,"#CycloneOckhi #MumbaiRains am waiting to hear a BJP's Namoona logic on December showers...",FALSE,0,NA,"2017-12-05 05:18:08",FALSE,NA,937913958777815040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lizta319",0,FALSE,FALSE,NA,NA
"7777",7777,"RT @ajjzu: #MumbaiRains #CycloneOckhi  is not harmful for private sector's employee.. cyclone will bypass private sector employees and will<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:18:07",FALSE,NA,937913956441530368,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohnish_Shukla",2,TRUE,FALSE,NA,NA
"7778",7778,"RT @TheKpill: I used to post such photos in June. Doomsday in Mumbai. #MumbaiRains https://t.co/XOgAqrh0EU",FALSE,0,NA,"2017-12-05 05:18:05",FALSE,NA,937913948686315520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohnish_Shukla",1,TRUE,FALSE,NA,NA
"7779",7779,"RT @Realsonaliraut9: Stay safe guys! #MumbaiRains #CycloneOchki",FALSE,0,NA,"2017-12-05 05:17:58",FALSE,NA,937913919779336192,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DeepikasJuliet",11,TRUE,FALSE,NA,NA
"7780",7780,"RT @IndianWeather_: Pouring now in Dadar-Lower Parel. Right now heaviest rains is in South and Central Mumbai. #MumbaiRains",FALSE,0,NA,"2017-12-05 05:17:55",FALSE,NA,937913904348381184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohnish_Shukla",25,TRUE,FALSE,NA,NA
"7781",7781,"RT @manojreddzz: Everyone has to face the consequences of his/her doings.....
Enjoy the #Consequences ..... <U+00ED><U+00A0><U+00BC><U+00ED><U+00BC><U+00A7><U+00ED><U+00A0><U+00BC><U+00ED><U+00BC><U+00A7><U+00ED><U+00A0><U+00BC><U+00ED><U+00BC><U+00A7>
#MumbaiRains <U+00E2><U+02DC><U+201D><U+00E2><U+02DC><U+201D>
 #CycloneOc<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:17:51",FALSE,NA,937913888716103680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohnish_Shukla",1,TRUE,FALSE,NA,NA
"7783",7783,"RT @Nniimmiitt: I love rains .. but not in december.. i love sitting at home .. but not on a tuesday.. #MumbaiRains #TuesdayThoughts",FALSE,0,NA,"2017-12-05 05:17:41",FALSE,NA,937913848895455232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohnish_Shukla",1,TRUE,FALSE,NA,NA
"7784",7784,"RT @mid_day: #MumbaiRains: Showers Hit Mumbai Last Evening, As Predicted By The IMD On Sunday, As The Storm, Which Has Claimed 19 Lives In<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-05 05:17:41",FALSE,NA,937913847704252416,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farabruiser",10,TRUE,FALSE,NA,NA
"7785",7785,"30 minutes for a km distance. And here comes my first late mark! #MumbaiRains",FALSE,4,NA,"2017-12-05 05:17:34",FALSE,NA,937913816427278336,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shindetejashree",0,FALSE,FALSE,NA,NA
"7786",7786,"RT @IndianWeather_: Pouring now in Dadar-Lower Parel. Right now heaviest rains is in South and Central Mumbai. #MumbaiRains",FALSE,0,NA,"2017-12-05 05:17:32",FALSE,NA,937913808969900032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imranafrica84",25,TRUE,FALSE,NA,NA
"7787",7787,"RT @BeingShubhamA: Raining since morning, stay safe folks. #MumbaiRains",FALSE,0,NA,"2017-12-05 05:17:28",FALSE,NA,937913791131426816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iH4RD1K",2,TRUE,FALSE,NA,NA
